,Total_Stops,Price,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Day,Month,TotalTime,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,dep_timezone_Morning,dep_timezone_Afternoon,dep_timezone_Evening,arrival_timezone_Morning,arrival_timezone_Afternoon,arrival_timezone_Evening,Additional_Info_1 short layover,Additional_Info_2 long layover,Additional_Info_business class,Additional_Info_change airports,Additional_Info_in-flight meal not included,Additional_Info_no check-in baggage included,Additional_Info_red-eye flight
8374,1,13502,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,10.666666666666666,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
8375,2,13764,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,3,22.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8376,1,12692,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,16.75,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8377,0,4804,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,5,2.5833333333333335,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8378,1,7064,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,24.916666666666668,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
8379,1,14924,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,5.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8380,0,6565,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,2.5833333333333335,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8381,2,9863,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,26.583333333333332,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8382,1,7725,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,5.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
8383,2,11281,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,5,21.25,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
8384,0,3210,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,21,5,1.5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
8385,1,6117,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,9.666666666666666,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8386,1,10262,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,12.416666666666666,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8387,0,3943,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,2.8333333333333335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8388,1,12576,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,6,9.75,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8389,1,7452,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,4,5.5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8390,1,14781,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,9.833333333333334,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8391,1,8996,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,6,4.083333333333333,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
8392,1,11563,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,18.75,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
8393,0,4777,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,2.8333333333333335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8394,0,4174,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,4,2.5833333333333335,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8395,0,3841,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,6,2.5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
8396,2,13775,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,10.083333333333334,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8397,1,5117,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,16.083333333333332,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
8398,0,5678,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15,6,1.5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8399,1,5177,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4,5.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
8400,1,5975,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,9,5,4.916666666666667,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8401,0,6860,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8402,0,4804,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,5,2.75,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8403,1,13377,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,27,6,14.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8404,1,8372,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,5,9.25,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8405,1,7933,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,6,12.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8406,0,4049,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15,5,1.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8407,0,11423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2.75,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8408,1,10844,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,5,21.416666666666668,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
8409,2,12819,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,3,42.75,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8410,0,5621,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,18,4,2.9166666666666665,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8411,0,5228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,5,2.75,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8412,2,9254,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,38.333333333333336,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
8413,0,4392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5,1.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8414,0,8040,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,21,3,1.5,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8415,0,4483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,4,2.75,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8416,2,12760,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,23.666666666666668,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8417,0,7229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,5,2.9166666666666665,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
8418,0,5403,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,24,4,2.6666666666666665,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
8419,1,7934,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,3,12.25,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8420,1,6945,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,5,8.25,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
8421,0,4423,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,4,2.8333333333333335,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8422,0,8040,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15,3,1.4166666666666667,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8423,1,11399,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,11.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
8424,0,7202,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,4,3.25,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
8425,1,13727,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9,5,9.5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8426,1,4957,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,24,6,4.916666666666667,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8427,1,10262,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,6.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
8428,0,2017,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3,4,1.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8429,1,12242,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,10.166666666666666,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8430,0,10875,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,1.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8431,1,10844,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,6,6.666666666666667,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
8432,0,4409,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,6,2.5833333333333335,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8433,1,6987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,3,16.416666666666668,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8434,2,12074,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,22.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8435,1,7354,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6,6,7.833333333333333,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8436,2,13381,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,26.333333333333332,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8437,0,5201,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,6,2.8333333333333335,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8438,1,9663,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,19.5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
8439,0,6094,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,3.0833333333333335,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8440,0,7202,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,5,3.25,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
8441,0,11982,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,6,6,2.3333333333333335,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8442,1,7832,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,3,9.166666666666666,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
8443,0,7817,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,3,2.25,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8444,1,12373,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,6.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
8445,1,10844,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,5,9.833333333333334,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
8446,2,13376,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,29.833333333333332,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8447,1,9646,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,27,6,6.416666666666667,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8448,0,3841,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,6,2.3333333333333335,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8449,1,4957,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,21,3,6.25,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8450,0,4148,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,3,2.6666666666666665,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8451,1,26890,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8452,2,8834,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,24.583333333333332,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
8453,1,5241,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,4,5.75,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8454,0,7989,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,5,3.25,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
8455,1,5883,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,6,14.916666666666666,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8456,1,6857,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,5,3.6666666666666665,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8457,1,5822,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15,3,8.083333333333334,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8458,1,10262,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,13.416666666666666,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8459,0,4995,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,12,6,1.4166666666666667,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
8460,0,4991,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21,4,2.8333333333333335,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8461,1,16736,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,15.583333333333334,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8462,2,18804,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,6,7.333333333333333,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
8463,1,6442,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,13.916666666666666,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8464,0,5170,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,3,2.5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8465,0,4377,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,18,3,2.8333333333333335,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8466,0,9564,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,3.25,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8467,0,3573,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,27,6,2.6666666666666665,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8468,1,17024,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,26.25,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
8469,0,3383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,5,2.8333333333333335,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8470,1,27992,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8471,0,7229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,5,3.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8472,1,9134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,3,4.666666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8473,0,3100,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,21,6,1.4166666666666667,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8474,1,13727,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,15,5,12.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
8475,1,8452,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,4,13.166666666666666,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8476,1,14714,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,9.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8477,1,7280,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,3,6.166666666666667,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
8478,2,18797,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,3,3.4166666666666665,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
8479,0,2754,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,6,1.5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8480,0,4409,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,6,2.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8481,0,5021,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,4,3.25,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8482,0,8040,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9,3,1.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8483,1,10454,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,6,10.25,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8484,1,10197,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,15,5,8.75,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8485,0,5228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,5,2.75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8486,1,14714,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,5.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8487,0,7276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,3,2.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8488,1,7731,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,5.916666666666667,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8489,1,6857,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,5,3.5833333333333335,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8490,0,6961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,6,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8491,2,7791,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,3,17.666666666666668,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8492,0,4777,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,3,2.8333333333333335,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8493,1,16289,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,3,9.166666666666666,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8494,1,12681,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,9.75,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8495,0,4823,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,4,2.9166666666666665,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8496,2,13014,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,26.916666666666668,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8497,1,5406,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,4,11.916666666666666,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
8498,1,9315,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,15,5,11.5,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
8499,1,7480,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,20.916666666666668,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8500,1,14815,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,5.083333333333333,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8501,1,12173,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,3,19.75,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8502,2,7664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,3,17.916666666666668,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8503,2,12777,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,26.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8504,1,8837,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,27,5,11.75,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8505,1,10844,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,12.916666666666666,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
8506,1,14571,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,5,13.333333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8507,1,6093,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,6,13.5,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8508,1,7514,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,7.583333333333333,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
8509,0,6015,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,3.25,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8510,1,12898,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,5,18.416666666666668,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8511,1,8792,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,24.25,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8512,0,4823,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,5,2.8333333333333335,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
8513,0,3919,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,2.6666666666666665,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8514,0,3597,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,5,2.3333333333333335,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
8515,0,2017,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,21,5,1.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8516,0,3383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,6,2.8333333333333335,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8517,0,1965,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,18,6,1.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8518,1,10262,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,10.333333333333334,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8519,1,17234,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,12.416666666666666,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
